time_sec,time_str,balance,locked,profit
1636103817,2021-11-05 09:16:57,100529.36000000003,0.0,0.0
1636108140,2021-11-05 10:29:00,100507.16000000003,0.0,0.0
1636120254,2021-11-05 13:50:54,100507.16000000003,0.0,0.0
1636120254,2021-11-05 13:50:54,100507.16000000003,0.0,0.0
1636125972,2021-11-05 15:26:12,100611.15000000004,0.0,0.0
1636128530,2021-11-05 16:08:50,100611.15000000004,0.0,0.0
1636128530,2021-11-05 16:08:50,100611.15000000004,0.0,0.0
1636140307,2021-11-05 19:25:07,100696.34000000004,0.0,0.0
1636145698,2021-11-05 20:54:58,100696.34000000004,0.0,0.0
1636145698,2021-11-05 20:54:58,100696.34000000004,0.0,0.0
