pos_id,virtual_id,fid,won,pair,dir,signal_key,ssngt,base,quote,time_o,updates,open_price,exit_high_price,exit_low_price,close_price,pl_ratio_s,time_c,profit,duration,touch_high_pip,touch_low_pop,sprd,locked,seq,open,high,low,close,ticks,open_time,duration,pip_hl,pip_co,spreed_min,spreed_max
35,1,3780,-1,USDCHF,Long,sky_1,-0.035,10.0,9.1604,2021-11-01 05:57:00,0,0.91604,0.91715,0.91548,0.91548,1.98,2021-11-01 08:10:15,0.0,2:13:15,10.8,-5.6,0.0,0.0,3780,0.91627,0.91629,0.91597,0.91603,150,2021-11-01 05:50:10,0:06:18,3.20000000000098,2.4000000000001798,0.0,0.0
36,1,4104,-1,USDCHF,Long,sky_1,-0.356,10.0,9.099699999999999,2021-11-02 03:36:59,0,0.90997,0.91137,0.90926,0.90926,1.97,2021-11-02 04:34:45,0.0,0:57:46,1.5,-7.09999,0.0,0.0,4104,0.91028,0.91028,0.90995,0.90997,150,2021-11-02 03:33:19,0:03:27,3.2999999999994145,3.1000000000003247,0.0,0.0
37,1,4208,1,USDCHF,Long,sky_1,-0.571,10.0,9.1198,2021-11-02 10:53:52,0,0.91198,0.91345,0.91124,0.91345,1.98,2021-11-02 12:42:22,0.01,1:48:30,14.69999,-1.1,0.0,0.0,4208,0.91227,0.91239,0.91203,0.91208,150,2021-11-02 10:50:47,0:02:40,3.6000000000002697,1.9000000000002348,0.0,0.0
38,1,4257,1,USDCHF,Long,sky_1,-0.047,10.0,9.1294,2021-11-02 13:08:08,0,0.91294,0.91411,0.91235,0.91411,1.98,2021-11-02 14:15:30,0.01,1:07:22,11.7,-2.49999,0.0,0.0,4257,0.91287,0.91297,0.91287,0.91296,150,2021-11-02 13:05:14,0:02:25,0.9999999999998899,0.900000000000345,0.0,0.0
39,1,4298,1,USDCHF,Long,sky_1,0.301,10.0,9.1336,2021-11-02 14:47:58,0,0.91336,0.91468,0.91269,0.9147,1.97,2021-11-02 15:49:07,0.01,1:01:09,13.4,-1.89999,0.0,0.0,4298,0.91338,0.91346,0.91326,0.91332,150,2021-11-02 14:45:47,0:02:01,2.00000000000089,0.5999999999994898,0.0,0.0
40,1,4333,-1,USDCHF,Long,sky_1,0.534,10.0,9.1426,2021-11-02 16:04:24,0,0.91426,0.91574,0.91351,0.91307,1.97,2021-11-02 21:04:15,-0.01,4:59:51,7.8,-11.89999,0.0,0.0,4333,0.91456,0.91467,0.91435,0.91437,150,2021-11-02 16:01:49,0:01:43,3.1999999999998696,1.9000000000002348,0.0,0.0
41,1,4573,-1,USDCHF,Long,sky_1,0.022,10.0,9.127699999999999,2021-11-03 13:54:21,0,0.91277,0.9145,0.9119,0.91188,1.98,2021-11-03 18:00:11,0.0,4:05:50,10.7,-8.89999,0.0,0.0,4573,0.91281,0.91297,0.91275,0.91282,150,2021-11-03 13:51:46,0:02:08,2.1999999999999797,0.0999999999995449,0.0,0.0
42,1,4708,-1,USDCHF,Long,sky_1,-0.318,10.0,9.1278,2021-11-03 18:43:13,0,0.91278,0.91436,0.91198,0.91195,1.97,2021-11-03 18:47:30,0.0,0:04:17,1.59999,-8.29999,0.0,0.0,4708,0.91333,0.91347,0.91269,0.91269,150,2021-11-03 18:42:17,0:00:51,7.800000000000029,6.399999999999739,0.0,0.0
43,1,4830,-1,USDCHF,Long,sky_1,-0.545,10.0,9.1202,2021-11-04 04:28:28,0,0.91202,0.91289,0.91158,0.91291,1.97,2021-11-04 06:15:49,0.0,1:47:21,8.89999,-0.8,0.0,0.0,4830,0.91227,0.91228,0.91213,0.91225,150,2021-11-04 04:08:27,0:09:51,1.4999999999998348,0.20000000000020002,0.0,0.0
44,1,4891,-1,USDCHF,Long,sky_1,-0.696,10.0,9.1363,2021-11-04 08:25:23,0,0.91363,0.91473,0.91307,0.91307,1.96,2021-11-04 08:42:07,0.0,0:16:44,2.29999,-5.6,0.0,0.0,4891,0.91376,0.91395,0.91363,0.91363,150,2021-11-04 08:23:44,0:01:39,3.1999999999998696,1.2999999999996348,0.0,0.0
45,1,4898,-1,USDCHF,Long,sky_1,-0.797,10.0,9.1308,2021-11-04 08:42:10,0,0.91308,0.91412,0.91255,0.91254,1.96,2021-11-04 08:49:59,0.0,0:07:49,3.69999,-5.39999,0.0,0.0,4898,0.91353,0.91355,0.91322,0.91326,150,2021-11-04 08:38:29,0:02:04,3.2999999999994145,2.6999999999999247,0.0,0.0
46,1,4952,-1,USDCHF,Long,sky_1,-0.865,10.0,9.1334,2021-11-04 11:19:31,0,0.91334,0.91453,0.91274,0.91273,1.98,2021-11-04 12:57:49,0.0,1:38:18,6.59999,-6.09999,0.0,0.0,4952,0.91344,0.91347,0.91323,0.91332,150,2021-11-04 11:16:41,0:02:38,2.4000000000001798,1.2000000000000899,0.0,0.0
47,1,5076,1,USDCHF,Long,sky_1,-0.91,10.0,9.1333,2021-11-04 15:17:51,0,0.91333,0.91445,0.91276,0.91445,1.96,2021-11-04 15:28:28,0.01,0:10:37,11.2,-1.09999,0.0,0.0,5076,0.91344,0.91358,0.9134,0.91346,150,2021-11-04 15:16:00,0:01:30,1.7999999999995797,0.20000000000020002,0.0,0.0
48,1,5088,-1,USDCHF,Long,sky_1,-0.273,10.0,9.1343,2021-11-04 15:42:18,0,0.91343,0.91455,0.91286,0.91286,1.96,2021-11-04 15:57:53,0.0,0:15:35,5.1,-5.69999,0.0,0.0,5088,0.91377,0.91387,0.91361,0.91366,150,2021-11-04 15:39:18,0:01:50,2.5999999999992696,1.0999999999994348,0.0,0.0
49,1,5097,-1,USDCHF,Long,sky_1,-0.515,10.0,9.1301,2021-11-04 15:58:58,0,0.91301,0.91438,0.91232,0.9123,1.98,2021-11-04 17:18:18,0.0,1:19:20,4.89999,-7.09999,0.0,0.0,5097,0.91305,0.91314,0.91278,0.91292,150,2021-11-04 15:57:22,0:01:18,3.5999999999991594,1.300000000000745,0.0,0.0
