seq,open,high,low,close,ticks,open_time,duration,pip_hl,pip_co,spreed_min,spreed_max,med_low,med_high,big_low,big_high,med_dc_hl_pip,big_dc_hl_pip
1823,0.91695,0.91703,0.91689,0.91694,150,2021-10-25 01:38:41,0:03:51,1.40000000000029,0.10000000000065512,0.0,0.0,0.91577,0.91704,0.91517,0.91704,12.699999999999934,18.69999999999927
1824,0.91697,0.91706,0.91681,0.91702,150,2021-10-25 01:42:44,0:03:47,2.4999999999997247,0.49999999999994493,0.0,0.0,0.91577,0.91706,0.91517,0.91706,12.900000000000134,18.899999999999473
1825,0.917,0.91716,0.91697,0.91714,150,2021-10-25 01:46:31,0:04:09,1.9000000000002348,1.3999999999991797,0.0,0.0,0.91584,0.91716,0.91517,0.91716,13.199999999999878,19.899999999999363
1826,0.91713,0.91715,0.91697,0.91697,150,2021-10-25 01:50:40,0:03:03,1.80000000000069,1.60000000000049,0.0,0.0,0.91605,0.91716,0.91517,0.91716,11.099999999999444,19.899999999999363
1827,0.91697,0.91697,0.91678,0.91683,150,2021-10-25 01:53:43,0:04:25,1.8999999999991246,1.3999999999991797,0.0,0.0,0.91606,0.91716,0.91517,0.91716,10.999999999999899,19.899999999999363
1828,0.91683,0.91691,0.91675,0.91675,150,2021-10-25 01:58:11,0:03:28,1.60000000000049,0.8000000000008001,0.0,0.0,0.91624,0.91716,0.91547,0.91716,9.199999999999209,16.899999999999693
1829,0.91675,0.9168,0.91653,0.91654,150,2021-10-25 02:01:40,0:06:11,2.6999999999999247,2.0999999999993246,0.0,0.0,0.9165,0.91716,0.91547,0.91716,6.599999999999939,16.899999999999693
1830,0.91655,0.91665,0.91647,0.91648,150,2021-10-25 02:07:52,0:07:27,1.7999999999995797,0.700000000000145,0.0,0.0,0.91647,0.91716,0.91547,0.91716,6.899999999999684,16.899999999999693
1831,0.91647,0.91665,0.91641,0.91642,150,2021-10-25 02:15:20,0:04:42,2.4000000000001798,0.49999999999994493,0.0,0.0,0.91641,0.91716,0.91548,0.91716,7.500000000000284,16.800000000000146
1832,0.91641,0.9165,0.9164,0.91647,150,2021-10-25 02:20:03,0:06:25,0.9999999999998899,0.6000000000006,0.0,0.0,0.9164,0.91716,0.91548,0.91716,7.599999999999829,16.800000000000146
1833,0.91648,0.91657,0.91632,0.91656,150,2021-10-25 02:26:29,0:04:31,2.4999999999997247,0.8000000000008001,0.0,0.0,0.91632,0.91716,0.91548,0.91716,8.399999999999519,16.800000000000146
1834,0.91655,0.91665,0.91646,0.91665,150,2021-10-25 02:31:01,0:09:00,1.8999999999991246,0.9999999999998899,0.0,0.0,0.91632,0.91716,0.91564,0.91716,8.399999999999519,15.199999999999658
1835,0.91665,0.91667,0.91655,0.91658,150,2021-10-25 02:40:03,0:06:41,1.2000000000000899,0.700000000000145,0.0,0.0,0.91632,0.91716,0.91564,0.91716,8.399999999999519,15.199999999999658
1836,0.91656,0.91659,0.91636,0.91636,150,2021-10-25 02:46:44,0:06:10,2.300000000000635,2.00000000000089,0.0,0.0,0.91632,0.91716,0.91564,0.91716,8.399999999999519,15.199999999999658
1837,0.91637,0.91651,0.91628,0.91634,150,2021-10-25 02:52:55,0:05:29,2.300000000000635,0.2999999999997449,0.0,0.0,0.91628,0.91715,0.91564,0.91716,8.700000000000374,15.199999999999658
1838,0.91633,0.91633,0.91603,0.91605,150,2021-10-25 02:58:32,0:03:34,2.9999999999996696,2.7999999999994696,0.0,0.0,0.91603,0.91697,0.91564,0.91716,9.399999999999409,15.199999999999658
1839,0.91606,0.91617,0.91584,0.91584,150,2021-10-25 03:02:07,0:09:54,3.3000000000005247,2.1999999999999797,0.0,0.0,0.91584,0.91691,0.91564,0.91716,10.700000000000154,15.199999999999658
1840,0.91584,0.9159,0.91562,0.91565,150,2021-10-25 03:12:07,0:05:28,2.80000000000058,1.9000000000002348,0.0,0.0,0.91562,0.9168,0.91562,0.91716,11.799999999999589,15.399999999999858
1841,0.91567,0.91567,0.91546,0.91549,150,2021-10-25 03:17:35,0:06:20,2.0999999999993246,1.7999999999995797,0.0,0.0,0.91546,0.91667,0.91546,0.91716,12.099999999999334,16.99999999999924
1842,0.9155,0.91557,0.91523,0.91532,150,2021-10-25 03:23:57,0:08:59,3.4000000000000696,1.7999999999995797,0.0,0.0,0.91523,0.91667,0.91523,0.91716,14.399999999999968,19.299999999999873
1843,0.91531,0.91544,0.9153,0.91543,150,2021-10-25 03:32:57,0:09:06,1.40000000000029,1.2000000000000899,0.0,0.0,0.91523,0.91667,0.91523,0.91716,14.399999999999968,19.299999999999873
1844,0.91542,0.91542,0.91523,0.91532,150,2021-10-25 03:42:11,0:07:21,1.9000000000002348,0.9999999999998899,0.0,0.0,0.91523,0.91667,0.91523,0.91716,14.399999999999968,19.299999999999873
1845,0.91532,0.91532,0.91503,0.91513,150,2021-10-25 03:49:32,0:10:38,2.9000000000001247,1.9000000000002348,0.0,0.0,0.91503,0.91667,0.91503,0.91716,16.39999999999975,21.299999999999653
1846,0.91512,0.91513,0.915,0.91506,150,2021-10-25 04:00:12,0:12:03,1.2999999999996348,0.6000000000006,0.0,0.0,0.915,0.91667,0.915,0.91716,16.69999999999949,21.599999999999397
1847,0.91506,0.91517,0.91503,0.91512,150,2021-10-25 04:12:23,0:10:04,1.40000000000029,0.6000000000006,0.0,0.0,0.915,0.91659,0.915,0.91716,15.899999999999803,21.599999999999397
1848,0.91512,0.91546,0.91499,0.9154,150,2021-10-25 04:22:58,0:15:43,4.700000000000815,2.7999999999994696,0.0,0.0,0.91499,0.91651,0.91499,0.91716,15.200000000000768,21.700000000000053
1849,0.9154,0.91542,0.91534,0.9154,150,2021-10-25 04:38:42,0:10:01,0.7999999999996898,0.0,0.0,0.0,0.91499,0.91633,0.91499,0.91716,13.400000000000079,21.700000000000053
1850,0.9154,0.9154,0.91524,0.9153,150,2021-10-25 04:48:43,0:06:51,1.5999999999993797,0.9999999999998899,0.0,0.0,0.91499,0.91617,0.91499,0.91716,11.800000000000699,21.700000000000053
1851,0.9153,0.91533,0.91516,0.91527,150,2021-10-25 04:55:35,0:08:58,1.7000000000000348,0.2999999999997449,0.0,0.0,0.91499,0.9159,0.91499,0.91716,9.100000000000774,21.700000000000053
1852,0.91525,0.91535,0.91518,0.91535,150,2021-10-25 05:04:36,0:09:21,1.7000000000000348,0.9999999999998899,0.0,0.0,0.91499,0.91567,0.91499,0.91716,6.800000000000139,21.700000000000053
1853,0.91535,0.91559,0.91535,0.91551,150,2021-10-25 05:14:00,0:07:03,2.4000000000001798,1.60000000000049,0.0,0.0,0.91499,0.91559,0.91499,0.91716,6.000000000000449,21.700000000000053
1854,0.91551,0.91558,0.91533,0.91558,150,2021-10-25 05:21:05,0:06:30,2.4999999999997247,0.6999999999990347,0.0,0.0,0.91499,0.91559,0.91499,0.91716,6.000000000000449,21.700000000000053
1855,0.91558,0.91558,0.91545,0.9155,150,2021-10-25 05:27:36,0:07:51,1.2999999999996348,0.7999999999996898,0.0,0.0,0.91499,0.91559,0.91499,0.91716,6.000000000000449,21.700000000000053
1856,0.9155,0.91565,0.91541,0.9156,150,2021-10-25 05:35:27,0:05:25,2.4000000000001798,0.9999999999998899,0.0,0.0,0.91499,0.91565,0.91499,0.91716,6.599999999999939,21.700000000000053
1857,0.9156,0.91564,0.9154,0.91548,150,2021-10-25 05:40:53,0:06:15,2.4000000000001798,1.2000000000000899,0.0,0.0,0.91499,0.91565,0.91499,0.91716,6.599999999999939,21.700000000000053
1858,0.91548,0.9155,0.91531,0.91532,150,2021-10-25 05:47:08,0:06:31,1.9000000000002348,1.5999999999993797,0.0,0.0,0.91499,0.91565,0.91499,0.91716,6.599999999999939,21.700000000000053
1859,0.91533,0.91558,0.91531,0.91556,150,2021-10-25 05:53:40,0:05:14,2.6999999999999247,2.300000000000635,0.0,0.0,0.91499,0.91565,0.91499,0.91716,6.599999999999939,21.700000000000053
1860,0.91555,0.91573,0.91544,0.91544,150,2021-10-25 05:58:54,0:02:42,2.9000000000001247,1.0999999999994348,0.0,0.0,0.91516,0.91573,0.91499,0.91716,5.7000000000007045,21.700000000000053
1861,0.91541,0.9155,0.91535,0.91541,150,2021-10-25 06:01:36,0:02:23,1.4999999999998348,0.0,0.0,0.0,0.91516,0.91573,0.91499,0.91691,5.7000000000007045,19.20000000000033
1862,0.9154,0.91564,0.91531,0.91531,150,2021-10-25 06:04:00,0:03:50,3.3000000000005247,0.900000000000345,0.0,0.0,0.91516,0.91573,0.91499,0.91691,5.7000000000007045,19.20000000000033
1863,0.91534,0.91546,0.91522,0.91534,150,2021-10-25 06:07:51,0:03:00,2.4000000000001798,0.0,0.0,0.0,0.91518,0.91573,0.91499,0.91691,5.5000000000005045,19.20000000000033
1864,0.91532,0.91551,0.91529,0.9154,150,2021-10-25 06:10:52,0:04:11,2.1999999999999797,0.7999999999996898,0.0,0.0,0.91522,0.91573,0.91499,0.91667,5.1000000000001044,16.800000000000146
1865,0.91541,0.91559,0.9153,0.91551,150,2021-10-25 06:15:04,0:04:31,2.9000000000001247,1.000000000001,0.0,0.0,0.91522,0.91573,0.91499,0.91667,5.1000000000001044,16.800000000000146
1866,0.91551,0.91589,0.91549,0.91586,150,2021-10-25 06:19:39,0:04:01,3.9999999999995595,3.4999999999996145,0.0,0.0,0.91522,0.91589,0.91499,0.91667,6.699999999999484,16.800000000000146
1867,0.91588,0.91609,0.91586,0.91606,150,2021-10-25 06:23:46,0:03:51,2.2999999999995246,1.7999999999995797,0.0,0.0,0.91522,0.91609,0.91499,0.91667,8.699999999999264,16.800000000000146
1868,0.91604,0.91617,0.91591,0.91607,150,2021-10-25 06:27:37,0:02:32,2.60000000000038,0.30000000000085514,0.0,0.0,0.91522,0.91617,0.91499,0.91667,9.500000000000064,16.800000000000146
1869,0.91608,0.91646,0.91598,0.91638,150,2021-10-25 06:30:11,0:04:05,4.8000000000003595,2.9999999999996696,0.0,0.0,0.91522,0.91646,0.91499,0.91667,12.400000000000189,16.800000000000146
1870,0.91638,0.91676,0.91635,0.91661,150,2021-10-25 06:34:17,0:03:30,4.100000000000215,2.300000000000635,0.0,0.0,0.91522,0.91676,0.91499,0.91676,15.399999999999858,17.700000000000493
1871,0.9166,0.91684,0.91641,0.91684,150,2021-10-25 06:37:48,0:03:07,4.300000000000415,2.4000000000001798,0.0,0.0,0.91522,0.91684,0.91499,0.91684,16.199999999999548,18.500000000000185
1872,0.91684,0.9171,0.91684,0.91709,150,2021-10-25 06:40:56,0:03:59,2.60000000000038,2.4999999999997247,0.0,0.0,0.91522,0.9171,0.91499,0.9171,18.799999999999926,21.100000000000563
1873,0.91708,0.91717,0.91697,0.91708,150,2021-10-25 06:44:55,0:04:12,2.00000000000089,0.0,0.0,0.0,0.91522,0.91717,0.91499,0.91717,19.50000000000007,21.800000000000708
1874,0.91709,0.91733,0.91701,0.91722,150,2021-10-25 06:49:10,0:03:57,3.1999999999998696,1.300000000000745,0.0,0.0,0.91522,0.91733,0.91499,0.91733,21.099999999999454,23.400000000000087
1875,0.91722,0.91725,0.9171,0.91711,150,2021-10-25 06:53:09,0:02:50,1.4999999999998348,1.100000000000545,0.0,0.0,0.91529,0.91733,0.91499,0.91733,20.39999999999931,23.400000000000087
1876,0.91712,0.91727,0.91705,0.91725,150,2021-10-25 06:55:59,0:02:29,2.1999999999999797,1.2999999999996348,0.0,0.0,0.9153,0.91733,0.91499,0.91733,20.299999999999763,23.400000000000087
1877,0.91725,0.91727,0.91687,0.91687,150,2021-10-25 06:58:29,0:01:44,4.00000000000067,3.8000000000004697,0.0,0.0,0.91549,0.91733,0.91499,0.91733,18.39999999999953,23.400000000000087
1878,0.91688,0.91719,0.91672,0.91705,150,2021-10-25 07:00:13,0:01:57,4.699999999999704,1.7000000000000348,0.0,0.0,0.91586,0.91733,0.91499,0.91733,14.699999999999713,23.400000000000087
1879,0.91704,0.91705,0.91665,0.91683,150,2021-10-25 07:02:11,0:02:45,4.00000000000067,2.0999999999993246,0.0,0.0,0.91591,0.91733,0.91499,0.91733,14.199999999999768,23.400000000000087
1880,0.91678,0.91682,0.91662,0.91677,150,2021-10-25 07:04:56,0:02:13,1.9999999999997797,0.10000000000065512,0.0,0.0,0.91598,0.91733,0.91499,0.91733,13.499999999999623,23.400000000000087
1881,0.91674,0.91681,0.91661,0.91677,150,2021-10-25 07:07:10,0:02:11,1.9999999999997797,0.2999999999997449,0.0,0.0,0.91635,0.91733,0.91499,0.91733,9.799999999999809,23.400000000000087
1882,0.91677,0.91734,0.91677,0.91734,150,2021-10-25 07:09:21,0:01:39,5.7000000000007045,5.7000000000007045,0.0,0.0,0.91641,0.91734,0.91516,0.91734,9.300000000000974,21.800000000000708
1883,0.91735,0.91759,0.91726,0.91759,150,2021-10-25 07:11:00,0:01:52,3.3000000000005247,2.4000000000001798,0.0,0.0,0.91661,0.91759,0.91516,0.91759,9.799999999999809,24.30000000000043
1884,0.91761,0.91792,0.91761,0.91785,150,2021-10-25 07:12:54,0:02:16,3.0999999999992145,2.4000000000001798,0.0,0.0,0.91661,0.91792,0.91516,0.91792,13.099999999999223,27.599999999999845
1885,0.91785,0.91785,0.91751,0.91765,150,2021-10-25 07:15:10,0:03:14,3.4000000000000696,2.00000000000089,0.0,0.0,0.91661,0.91792,0.91518,0.91792,13.099999999999223,27.399999999999647
1886,0.91767,0.91767,0.9174,0.91751,150,2021-10-25 07:18:28,0:03:25,2.6999999999999247,1.5999999999993797,0.0,0.0,0.91661,0.91792,0.91518,0.91792,13.099999999999223,27.399999999999647
1887,0.91749,0.91768,0.91743,0.91756,150,2021-10-25 07:21:54,0:03:24,2.500000000000835,0.700000000000145,0.0,0.0,0.91661,0.91792,0.91518,0.91792,13.099999999999223,27.399999999999647
1888,0.91757,0.91757,0.91717,0.91718,150,2021-10-25 07:25:18,0:03:40,3.9999999999995595,3.9000000000000146,0.0,0.0,0.91661,0.91792,0.91522,0.91792,13.099999999999223,26.999999999999247
1889,0.91719,0.91722,0.91699,0.91708,150,2021-10-25 07:28:59,0:01:51,2.300000000000635,1.0999999999994348,0.0,0.0,0.91661,0.91792,0.91522,0.91792,13.099999999999223,26.999999999999247
1890,0.91709,0.9171,0.91676,0.91686,150,2021-10-25 07:30:51,0:02:06,3.4000000000000696,2.2999999999995246,0.0,0.0,0.91661,0.91792,0.91522,0.91792,13.099999999999223,26.999999999999247
1891,0.91687,0.91695,0.91665,0.91666,150,2021-10-25 07:32:58,0:02:15,3.00000000000078,2.0999999999993246,0.0,0.0,0.91661,0.91792,0.91522,0.91792,13.099999999999223,26.999999999999247
1892,0.91667,0.91682,0.91652,0.91666,150,2021-10-25 07:35:13,0:02:03,2.9999999999996696,0.0999999999995449,0.0,0.0,0.91652,0.91792,0.91522,0.91792,13.999999999999568,26.999999999999247
1893,0.91667,0.91668,0.91651,0.91657,150,2021-10-25 07:37:17,0:02:55,1.7000000000000348,0.9999999999998899,0.0,0.0,0.91651,0.91792,0.91522,0.91792,14.099999999999113,26.999999999999247
1894,0.91656,0.91658,0.91621,0.91635,150,2021-10-25 07:40:12,0:02:50,3.6999999999998145,2.100000000000435,0.0,0.0,0.91621,0.91792,0.91522,0.91792,17.099999999999895,26.999999999999247
1895,0.91636,0.91648,0.91617,0.91617,150,2021-10-25 07:43:03,0:02:22,3.0999999999992145,1.8999999999991246,0.0,0.0,0.91617,0.91792,0.91522,0.91792,17.499999999999183,26.999999999999247
1896,0.91616,0.91628,0.91593,0.91605,150,2021-10-25 07:45:26,0:02:59,3.4999999999996145,1.0999999999994348,0.0,0.0,0.91593,0.91785,0.91522,0.91792,19.20000000000033,26.999999999999247
1897,0.91606,0.91634,0.91605,0.91633,150,2021-10-25 07:48:25,0:03:25,2.9000000000001247,2.6999999999999247,0.0,0.0,0.91593,0.91768,0.91529,0.91792,17.50000000000029,26.299999999999102
1898,0.91632,0.91633,0.91601,0.91618,150,2021-10-25 07:51:50,0:03:21,3.1999999999998696,1.40000000000029,0.0,0.0,0.91593,0.91768,0.91529,0.91792,17.50000000000029,26.299999999999102
1899,0.91621,0.9166,0.91619,0.91651,150,2021-10-25 07:55:12,0:02:46,4.100000000000215,3.00000000000078,0.0,0.0,0.91593,0.91757,0.91529,0.91792,16.39999999999975,26.299999999999102
1900,0.91648,0.91673,0.91648,0.91665,150,2021-10-25 07:58:02,0:03:27,2.500000000000835,1.7000000000000348,0.0,0.0,0.91593,0.91722,0.91586,0.91792,12.900000000000134,20.599999999999508
1901,0.91663,0.91683,0.91662,0.91681,150,2021-10-25 08:01:29,0:02:12,2.100000000000435,1.80000000000069,0.0,0.0,0.91593,0.9171,0.91586,0.91792,11.700000000000044,20.599999999999508
1902,0.91681,0.91701,0.91669,0.91694,150,2021-10-25 08:03:51,0:02:41,3.1999999999998696,1.2999999999996348,0.0,0.0,0.91593,0.91701,0.91586,0.91792,10.799999999999699,20.599999999999508
1903,0.91694,0.91694,0.91649,0.91651,150,2021-10-25 08:06:33,0:02:38,4.499999999999504,4.299999999999304,0.0,0.0,0.91593,0.91701,0.91593,0.91792,10.799999999999699,19.899999999999363
1904,0.91652,0.91668,0.91648,0.9165,150,2021-10-25 08:09:12,0:02:10,2.00000000000089,0.20000000000020002,0.0,0.0,0.91593,0.91701,0.91593,0.91792,10.799999999999699,19.899999999999363
1905,0.91651,0.91695,0.91647,0.9169,150,2021-10-25 08:11:22,0:03:37,4.8000000000003595,3.9000000000000146,0.0,0.0,0.91593,0.91701,0.91593,0.91792,10.799999999999699,19.899999999999363
1906,0.9169,0.917,0.91675,0.9169,150,2021-10-25 08:14:59,0:01:45,2.500000000000835,0.0,0.0,0.0,0.91593,0.91701,0.91593,0.91792,10.799999999999699,19.899999999999363
1907,0.9169,0.91705,0.9168,0.91685,150,2021-10-25 08:16:44,0:03:41,2.500000000000835,0.49999999999994493,0.0,0.0,0.91593,0.91705,0.91593,0.91792,11.200000000000099,19.899999999999363
1908,0.91685,0.91692,0.91661,0.91684,150,2021-10-25 08:20:25,0:03:41,3.0999999999992145,0.10000000000065512,0.0,0.0,0.91601,0.91705,0.91593,0.91792,10.400000000000409,19.899999999999363
1909,0.91683,0.91689,0.91644,0.91645,150,2021-10-25 08:24:08,0:02:26,4.499999999999504,3.8000000000004697,0.0,0.0,0.91601,0.91705,0.91593,0.91792,10.400000000000409,19.899999999999363
1910,0.91645,0.91658,0.91629,0.91629,150,2021-10-25 08:26:41,0:02:41,2.8999999999990145,1.5999999999993797,0.0,0.0,0.91619,0.91705,0.91593,0.91792,8.60000000000083,19.899999999999363
1911,0.91631,0.91675,0.9163,0.91667,150,2021-10-25 08:29:22,0:02:46,4.499999999999504,3.6000000000002697,0.0,0.0,0.91629,0.91705,0.91593,0.91792,7.599999999999829,19.899999999999363
1912,0.91666,0.91707,0.91655,0.91705,150,2021-10-25 08:32:09,0:03:33,5.20000000000076,3.9000000000000146,0.0,0.0,0.91629,0.91707,0.91593,0.91792,7.800000000000029,19.899999999999363
1913,0.91705,0.91751,0.91704,0.91751,150,2021-10-25 08:35:43,0:02:12,4.700000000000815,4.6000000000001595,0.0,0.0,0.91629,0.91751,0.91593,0.91792,12.199999999999989,19.899999999999363
1914,0.91755,0.91757,0.91732,0.91749,150,2021-10-25 08:37:55,0:02:32,2.4999999999997247,0.5999999999994898,0.0,0.0,0.91629,0.91757,0.91593,0.91792,12.799999999999478,19.899999999999363
1915,0.9175,0.9176,0.91723,0.91749,150,2021-10-25 08:40:27,0:03:07,3.6999999999998145,0.0999999999995449,0.0,0.0,0.91629,0.9176,0.91593,0.91792,13.099999999999223,19.899999999999363
1916,0.9175,0.91792,0.91749,0.91792,150,2021-10-25 08:43:38,0:02:02,4.299999999999304,4.1999999999997595,0.0,0.0,0.91629,0.91792,0.91593,0.91792,16.299999999999095,19.899999999999363
1917,0.91792,0.91799,0.91781,0.91786,150,2021-10-25 08:45:40,0:03:02,1.7999999999995797,0.5999999999994898,0.0,0.0,0.91629,0.91799,0.91593,0.91799,16.99999999999924,20.599999999999508
1918,0.91785,0.91799,0.91767,0.91774,150,2021-10-25 08:48:44,0:02:44,3.1999999999998696,1.100000000000545,0.0,0.0,0.91629,0.91799,0.91593,0.91799,16.99999999999924,20.599999999999508
1919,0.91775,0.91783,0.91751,0.91759,150,2021-10-25 08:51:28,0:03:34,3.1999999999998696,1.5999999999993797,0.0,0.0,0.91629,0.91799,0.91593,0.91799,16.99999999999924,20.599999999999508
1920,0.91756,0.91761,0.91721,0.91723,150,2021-10-25 08:55:02,0:02:16,4.00000000000067,3.3000000000005247,0.0,0.0,0.91629,0.91799,0.91593,0.91799,16.99999999999924,20.599999999999508
1921,0.91722,0.9174,0.91714,0.91739,150,2021-10-25 08:57:19,0:02:03,2.60000000000038,1.7000000000000348,0.0,0.0,0.91629,0.91799,0.91593,0.91799,16.99999999999924,20.599999999999508
1922,0.91738,0.91757,0.91729,0.91734,150,2021-10-25 08:59:23,0:02:25,2.7999999999994696,0.3999999999992898,0.0,0.0,0.9163,0.91799,0.91593,0.91799,16.899999999999693,20.599999999999508
1923,0.91733,0.91776,0.91733,0.91748,150,2021-10-25 09:01:48,0:02:13,4.300000000000415,1.4999999999998348,0.0,0.0,0.91655,0.91799,0.91593,0.91799,14.399999999999968,20.599999999999508
1924,0.91749,0.91763,0.91718,0.91718,150,2021-10-25 09:04:04,0:02:50,4.499999999999504,3.1000000000003247,0.0,0.0,0.91704,0.91799,0.91593,0.91799,9.500000000000064,20.599999999999508
