pos_id,virtual_id,fid,won,pair,dir,signal_key,ssngt,base,quote,time_o,updates,open_price,exit_high_price,exit_low_price,close_price,pl_ratio_s,time_c,profit,duration,touch_high_pip,touch_low_pop,sprd,locked,seq,open,high,low,close,ticks,open_time,duration,pip_hl,pip_co,spreed_min,spreed_max
45,1,3738,-1,XAUUSD,Long,sky_1,-0.235,10.0,17839.7,2021-11-01 03:54:57,0,1783.97,1789.55,1781.17,1781.07,1.99,2021-11-01 08:25:52,-29.0,4:30:55,37.69999,-29.0,0.0,0.0,3738,1784.27,1784.51,1783.92,1783.93,300,2021-11-01 03:39:51,0:13:49,5899.9999999991815,3399.9999999991815,0.0,0.0
46,1,3822,-1,XAUUSD,Long,sky_1,-0.49,10.0,17862.8,2021-11-01 10:59:35,0,1786.28,1790.71,1784.06,1783.95,1.99,2021-11-01 11:14:15,-23.29,0:14:40,9.3,-23.29999,0.0,0.0,3822,1786.77,1787.07,1786.55,1786.55,300,2021-11-01 10:50:02,0:07:45,5199.999999999818,2200.000000000273,0.0,0.0
48,1,3867,-1,XAUUSD,Long,sky_1,-0.106,10.0,17884.5,2021-11-01 13:00:15,0,1788.45,1792.84,1786.25,1786.21,1.99,2021-11-01 13:34:07,-22.4,0:33:52,30.79999,-22.4,0.0,0.0,3867,1788.45,1789.59,1788.34,1789.59,300,2021-11-01 12:56:03,0:02:19,12500.0,11399.999999998727,0.0,0.0
50,1,3925,-1,XAUUSD,Long,sky_1,0.063,10.0,17921.600000000002,2021-11-01 14:50:04,0,1792.16,1798.6,1788.93,1788.91,1.99,2021-11-02 11:46:25,-32.5,20:56:21,42.59999,-32.5,0.0,0.0,3925,1792.9,1793.1,1792.12,1792.19,300,2021-11-01 14:47:34,0:02:13,9800.000000000182,7100.000000000364,0.0,0.0
51,1,4403,-1,XAUUSD,Long,sky_1,-0.29,10.0,17832.3,2021-11-03 12:33:08,0,1783.23,1787.38,1781.15,1781.13,1.99,2021-11-03 12:35:10,-20.99,0:02:02,1.39999,-20.99999,0.0,0.0,4403,1784.93,1785.05,1782.9,1783.23,300,2021-11-03 12:31:05,0:02:03,21499.999999998636,17000.000000000455,0.0,0.0
55,1,5044,-1,XAUUSD,Long,sky_1,0.547,10.0,17953.9,2021-11-05 09:16:57,0,1795.39,1799.56,1793.3,1793.17,1.99,2021-11-05 10:29:00,-22.2,1:12:03,10.09999,-22.2,0.0,0.0,5044,1796.15,1796.86,1796.12,1796.17,300,2021-11-05 09:07:46,0:05:11,7400.000000000091,199.9999999998181,0.0,0.0
