-4.56
-4.93
-3.97
-6.56
-5.49
-4.65
-4.53
7.86
9.06
-5.28
-5.12
-5.49
-3.92
8.99
-6.77
12.81
-4.81
-3.93
-6.21
-6.87
-9.63
6.88
-1.18
