-29.1
57.69
66.8
-33.09
-22.89
55.09
42.99
-22.4
-15.79
-20.09
-30.09
54.2
37.89
32.8
32.4
-30.09
-29.7
-23.19
-29.4
-19.2
-15.89
29.9
63.7
-65.0
