seq,open,high,low,close,ticks,open_time,duration,pip_hl,pip_co,spreed_min,spreed_max,med_low,med_high,big_low,big_high,med_dc_hl_pip,big_dc_hl_pip
104,1764.73,1764.78,1763.85,1763.89,300,2021-10-18 06:56:45,0:02:17,9300.000000000637,8399.999999999181,0.0,0.0,1763.4,1766.8,1761.94,1769.49,33999.99999999863,75499.99999999955
105,1763.99,1764.73,1763.93,1764.5,300,2021-10-18 06:59:03,0:02:47,7999.999999999545,5099.999999999909,0.0,0.0,1763.4,1766.8,1761.94,1769.49,33999.99999999863,75499.99999999955
106,1764.42,1765.22,1763.62,1763.87,300,2021-10-18 07:01:50,0:02:52,16000.000000001364,5500.000000001819,0.0,0.0,1763.62,1766.8,1761.94,1769.49,31800.000000000637,75499.99999999955
107,1763.9,1765.51,1763.85,1765.51,300,2021-10-18 07:04:42,0:02:35,16600.00000000082,16099.999999999,0.0,0.0,1763.62,1766.8,1761.94,1769.49,31800.000000000637,75499.99999999955
108,1765.53,1765.94,1764.23,1764.36,300,2021-10-18 07:07:17,0:02:07,17100.000000000364,11700.000000000728,0.0,0.0,1763.62,1766.8,1761.94,1769.49,31800.000000000637,75499.99999999955
109,1764.4,1765.04,1764.33,1764.56,300,2021-10-18 07:09:25,0:02:11,7100.000000000364,1599.9999999985448,0.0,0.0,1763.62,1766.8,1761.94,1769.49,31800.000000000637,75499.99999999955
110,1764.6,1764.7,1763.73,1763.8,300,2021-10-18 07:11:36,0:02:27,9700.000000000273,7999.999999999545,0.0,0.0,1763.62,1766.56,1761.94,1769.49,29400.000000000546,75499.99999999955
111,1763.81,1763.95,1762.92,1763.28,300,2021-10-18 07:14:03,0:02:17,10299.999999999727,5299.999999999727,0.0,0.0,1762.92,1765.94,1761.94,1769.49,30199.999999999818,75499.99999999955
112,1763.29,1763.92,1762.84,1763.1,300,2021-10-18 07:16:20,0:02:28,10800.000000001546,1900.0000000005457,0.0,0.0,1762.84,1765.94,1761.94,1768.97,31000.000000001364,70299.99999999972
113,1763.1,1763.3,1762.51,1763.2,300,2021-10-18 07:18:50,0:02:56,7899.999999999636,1000.0000000013642,0.0,0.0,1762.51,1765.94,1761.94,1768.97,34300.00000000064,70299.99999999972
114,1763.21,1764.18,1762.74,1763.61,300,2021-10-18 07:21:46,0:02:19,14400.000000000546,3999.9999999986358,0.0,0.0,1762.51,1765.94,1761.94,1768.97,34300.00000000064,70299.99999999972
115,1763.61,1764.22,1763.5,1763.88,300,2021-10-18 07:24:06,0:02:53,7200.000000000273,2700.000000002092,0.0,0.0,1762.51,1765.94,1761.94,1768.76,34300.00000000064,68199.99999999936
116,1763.9,1765.03,1763.76,1764.77,300,2021-10-18 07:27:00,0:02:49,12699.999999999818,8699.999999998909,0.0,0.0,1762.51,1765.94,1761.94,1768.76,34300.00000000064,68199.99999999936
117,1764.76,1764.78,1764.14,1764.65,300,2021-10-18 07:29:50,0:02:45,6399.999999998727,1099.9999999989996,0.0,0.0,1762.51,1765.94,1761.94,1768.76,34300.00000000064,68199.99999999936
118,1764.65,1766.93,1764.55,1766.31,300,2021-10-18 07:32:35,0:01:55,23800.00000000109,16599.999999998545,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
119,1766.29,1766.7,1765.77,1766.29,300,2021-10-18 07:34:30,0:02:23,9300.000000000637,0.0,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
120,1766.29,1766.42,1765.64,1765.8,300,2021-10-18 07:36:53,0:02:41,7799.999999999727,4900.000000000091,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
121,1765.8,1766.09,1764.86,1765.15,300,2021-10-18 07:39:35,0:02:54,12300.000000000182,6499.999999998636,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
122,1765.08,1765.4,1764.55,1764.88,300,2021-10-18 07:42:29,0:03:04,8500.000000001364,1999.999999998181,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
123,1764.86,1765.01,1763.97,1764.36,300,2021-10-18 07:45:33,0:02:36,10399.999999999636,5000.0,0.0,0.0,1762.51,1766.93,1761.94,1766.93,44200.00000000073,49900.00000000009
124,1764.34,1764.93,1764.0,1764.32,300,2021-10-18 07:48:09,0:02:50,9300.000000000637,199.9999999998181,0.0,0.0,1762.51,1766.93,1762.27,1766.93,44200.00000000073,46600.000000000815
125,1764.32,1764.74,1763.81,1764.23,300,2021-10-18 07:51:00,0:02:45,9300.000000000637,899.9999999991815,0.0,0.0,1762.74,1766.93,1762.27,1766.93,41900.000000000546,46600.000000000815
126,1764.22,1765.25,1763.94,1765.2,300,2021-10-18 07:53:46,0:02:32,13099.999999999454,9800.000000000182,0.0,0.0,1763.5,1766.93,1762.27,1766.93,34300.00000000064,46600.000000000815
127,1765.27,1765.42,1764.24,1764.32,300,2021-10-18 07:56:18,0:02:29,11800.000000000637,9500.000000000455,0.0,0.0,1763.76,1766.93,1762.51,1766.93,31700.000000000728,44200.00000000073
128,1764.23,1764.95,1764.12,1764.95,300,2021-10-18 07:58:47,0:02:14,8300.000000001546,7200.000000000273,0.0,0.0,1763.81,1766.93,1762.51,1766.93,31200.000000001182,44200.00000000073
129,1764.99,1765.29,1764.48,1764.93,300,2021-10-18 08:01:02,0:02:56,8099.999999999454,599.9999999994543,0.0,0.0,1763.81,1766.93,1762.51,1766.93,31200.000000001182,44200.00000000073
130,1764.89,1765.64,1764.8,1764.98,300,2021-10-18 08:03:59,0:02:35,8400.000000001455,899.9999999991815,0.0,0.0,1763.81,1766.7,1762.51,1766.93,28900.000000001,44200.00000000073
131,1764.94,1766.3,1764.9,1766.12,300,2021-10-18 08:06:35,0:02:51,13999.999999998636,11799.999999998363,0.0,0.0,1763.81,1766.42,1762.51,1766.93,26100.000000001273,44200.00000000073
